Year,Month,Day,MinTemp,MaxTemp,Precipitation,ReferenceET
2015,2,16,-10.11,2.96,0.01,0.966433
2015,2,17,-10.83,-3.72,0.82,0.533424
2015,2,18,-15.14,-7.94,0.0,0.322914
2015,2,19,-15.18,-6.15,0.07,0.416876
2015,2,20,-11.96,3.97,0.0,1.083496
2015,2,21,-8.44,2.33,0.0,0.962362
2015,2,22,-15.37,-8.28,0.0,0.31999
2015,2,23,-17.06,-3.58,0.0,0.558595
2015,2,24,-9.77,7.1,0.0,1.391001
2015,2,25,-11.28,3.85,0.74,1.139523
2015,2,26,-16.08,-8.02,0.01,0.343321
2015,2,27,-18.76,-5.82,0.0,0.421482
2015,2,28,-14.36,-5.01,0.45,0.53349
2015,3,1,-9.69,3.53,0.01,1.163327
2015,3,2,-6.77,5.25,0.0,1.298132
2015,3,3,-6.94,1.89,0.36,1.008205
2015,3,4,-12.55,-0.65,0.64,0.86744
2015,3,5,-14.81,1.15,0.0,0.994489
2015,3,6,-5.77,14.28,0.0,2.26484
2015,3,7,0.28,14.05,0.0,2.147012
2015,3,8,-0.99,13.12,0.0,2.099369
2015,3,9,-1.58,15.64,0.0,2.438084
2015,3,10,-0.45,21.17,0.0,3.130188
2015,3,11,-1.16,20.14,0.0,3.041724
2015,3,12,3.07,22.57,0.0,3.298575
2015,3,13,2.43,21.29,0.0,3.173827
2015,3,14,1.37,18.09,0.0,2.801317
2015,3,15,3.34,22.4,0.0,3.36487
2015,3,16,5.03,27.06,0.0,4.030951
2015,3,17,-0.38,10.01,0.0,1.867583
2015,3,18,-2.19,11.2,0.0,2.111028
2015,3,19,1.29,8.72,0.0,1.622959
2015,3,20,-2.09,21.57,0.0,3.530134
2015,3,21,1.13,17.64,0.0,2.937745
2015,3,22,3.69,21.96,0.0,3.513192
2015,3,23,-0.9,10.17,1.19,2.021414
2015,3,24,-2.88,2.62,11.0,1.132206
2015,3,25,-2.88,5.25,0.25,1.491999
2015,3,26,-4.95,9.22,0.96,2.086273
2015,3,27,-5.22,4.28,0.01,1.497751
2015,3,28,-3.13,13.45,0.0,2.643655
2015,3,29,3.49,17.1,0.0,2.955368
2015,3,30,3.92,23.65,0.0,4.033315
2015,3,31,3.78,23.77,0.0,4.091503
2015,4,1,8.64,26.66,14.42,4.396358
2015,4,2,5.7,18.45,3.76,3.141084
2015,4,3,0.7,10.28,1.14,2.139128
2015,4,4,-0.36,18.44,0.0,3.479882
2015,4,5,2.79,20.52,0.0,3.736677
2015,4,6,8.77,15.81,0.15,2.423261
2015,4,7,5.71,13.31,0.57,2.301921
2015,4,8,4.34,11.16,1.01,2.054781
2015,4,9,3.32,7.31,8.8,1.43197
2015,4,10,1.28,18.54,0.0,3.595275
2015,4,11,4.46,22.43,0.0,4.164875
2015,4,12,10.32,23.46,6.14,3.980818
2015,4,13,4.48,19.05,0.0,3.596265
2015,4,14,5.66,19.4,0.0,3.606072
2015,4,15,6.25,15.29,0.01,2.772928
2015,4,16,8.55,20.87,3.05,3.706749
2015,4,17,11.53,23.29,1.26,3.946558
2015,4,18,11.47,18.05,12.75,2.746474
2015,4,19,6.18,13.15,3.77,2.398585
2015,4,20,2.43,14.66,0.0,3.065515
2015,4,21,1.76,19.38,0.0,3.985098
2015,4,22,-1.97,14.46,0.0,3.279874
2015,4,23,1.35,19.3,0.0,4.032066
2015,4,24,10.7,21.31,5.68,3.746135
2015,4,25,7.41,13.09,9.65,2.28637
2015,4,26,4.86,17.63,0.01,3.56824
2015,4,27,2.6,19.69,0.0,4.134594
2015,4,28,4.65,22.03,0.0,4.508025
2015,4,29,6.03,21.42,0.0,4.315445
2015,4,30,4.25,23.39,0.0,4.850052
2015,5,1,8.68,21.73,2.8,4.19967
2015,5,2,12.75,27.46,6.97,5.144039
2015,5,3,15.38,31.46,0.81,5.874601
2015,5,4,12.09,19.95,11.29,3.38449
2015,5,5,11.59,24.33,2.37,4.575378
2015,5,6,16.28,23.19,54.99,3.551502
2015,5,7,11.73,24.77,13.4,4.704662
2015,5,8,8.63,20.2,0.01,3.975695
2015,5,9,8.1,19.32,2.53,3.844088
2015,5,10,5.84,23.48,6.72,4.983829
2015,5,11,3.52,14.55,0.0,3.269854
2015,5,12,3.19,21.47,0.0,4.743044
2015,5,13,7.58,22.16,7.68,4.60878
2015,5,14,12.71,22.89,16.15,4.210444
2015,5,15,12.42,22.99,6.96,4.292742
2015,5,16,17.08,24.56,3.83,3.940331
2015,5,17,12.6,25.56,3.63,4.96802
2015,5,18,5.81,17.76,0.0,3.838171
2015,5,19,2.74,11.5,0.7,2.775918
2015,5,20,5.11,13.27,4.46,2.909721
2015,5,21,3.15,21.06,0.0,4.789069
2015,5,22,8.29,20.28,0.44,4.214894
2015,5,23,9.38,19.16,4.56,3.814335
2015,5,24,13.67,20.68,2.48,3.530225
2015,5,25,14.83,24.5,2.53,4.45164
2015,5,26,13.4,21.69,1.91,3.897105
2015,5,27,10.78,27.17,0.0,5.713408
2015,5,28,14.03,22.09,3.31,3.914784
2015,5,29,10.79,24.28,3.65,5.000103
2015,5,30,7.44,20.36,0.22,4.398021
2015,5,31,7.42,21.86,0.13,4.76641
2015,6,1,11.77,24.1,0.05,4.85986
2015,6,2,12.51,26.05,9.32,5.29274
2015,6,3,18.49,25.39,11.62,4.055353
2015,6,4,18.8,25.0,32.94,3.845645
2015,6,5,19.5,26.95,13.55,4.361924
2015,6,6,18.81,27.67,6.02,4.764377
2015,6,7,18.09,25.56,0.21,4.228675
2015,6,8,15.9,29.07,0.0,5.714341
2015,6,9,16.52,32.63,0.12,6.654339
2015,6,10,19.24,33.24,8.45,6.452661
2015,6,11,16.07,27.99,50.83,5.389129
2015,6,12,14.36,20.04,0.35,3.27128
2015,6,13,13.14,26.1,0.15,5.286278
2015,6,14,16.7,25.89,12.19,4.653221
2015,6,15,15.75,23.19,19.16,3.99314
2015,6,16,12.4,25.93,0.01,5.342754
2015,6,17,17.5,28.46,1.57,5.306376
2015,6,18,15.75,22.91,14.01,3.9058
2015,6,19,14.75,27.46,0.01,5.453219
2015,6,20,19.12,31.02,0.02,5.814481
2015,6,21,16.9,29.17,0.11,5.62356
2015,6,22,16.05,30.93,0.01,6.260924
2015,6,23,13.22,25.04,0.76,4.989752
2015,6,24,17.68,31.27,4.3,6.122747
2015,6,25,20.29,27.11,1.7,4.256166
2015,6,26,18.92,26.48,0.53,4.371018
2015,6,27,15.42,28.08,0.0,5.520542
2015,6,28,17.49,28.4,0.0,5.276183
2015,6,29,16.51,29.27,0.0,5.694087
2015,6,30,18.29,30.72,3.04,5.838205
2015,7,1,18.47,28.89,1.3,5.236351
2015,7,2,16.85,24.61,19.48,4.193272
2015,7,3,14.68,25.36,0.62,4.823478
2015,7,4,13.55,26.29,0.15,5.248104
2015,7,5,17.45,30.38,5.57,5.839736
2015,7,6,17.4,23.88,9.54,3.804443
2015,7,7,12.93,22.13,0.0,4.160435
2015,7,8,12.24,23.66,0.0,4.683321
2015,7,9,14.65,27.45,0.02,5.379561
2015,7,10,16.74,24.85,0.68,4.24679
2015,7,11,21.03,30.96,0.52,5.322909
2015,7,12,22.13,33.19,0.01,5.820358
2015,7,13,22.77,33.4,0.31,5.748239
2015,7,14,20.45,33.97,0.04,6.346166
2015,7,15,22.45,27.29,11.26,3.592012
2015,7,16,22.44,32.01,3.06,5.317923
2015,7,17,19.65,34.02,5.95,6.445217
2015,7,18,22.88,30.4,2.35,4.631047
2015,7,19,19.5,29.22,0.44,4.982573
2015,7,20,17.53,30.21,2.49,5.610321
2015,7,21,14.71,26.54,0.0,4.98375
2015,7,22,16.12,26.95,0.11,4.867986
2015,7,23,17.66,30.33,0.04,5.578724
2015,7,24,21.67,35.46,14.25,6.437558
2015,7,25,21.21,29.92,3.65,4.770717
2015,7,26,21.87,32.42,2.17,5.424868
2015,7,27,23.24,29.67,1.74,4.156763
2015,7,28,18.63,31.88,2.58,5.786076
2015,7,29,15.41,29.3,0.08,5.506399
2015,7,30,15.58,31.25,0.28,5.98205
2015,7,31,18.89,32.92,6.68,5.980839
2015,8,1,20.48,31.34,0.19,5.243222
2015,8,2,20.93,34.24,3.56,6.004302
2015,8,3,18.13,28.2,0.05,4.695756
2015,8,4,17.77,25.89,5.76,4.06307
2015,8,5,20.01,26.78,6.92,3.840811
2015,8,6,18.39,28.65,0.61,4.722883
2015,8,7,18.1,32.68,0.07,5.859781
2015,8,8,20.37,28.92,13.07,4.390682
2015,8,9,22.07,30.81,0.99,4.606305
2015,8,10,18.51,28.7,0.39,4.633803
2015,8,11,16.86,29.57,0.0,5.102523
2015,8,12,17.11,30.29,0.0,5.232424
2015,8,13,18.57,30.56,0.0,5.069874
2015,8,14,18.85,31.75,0.0,5.323424
2015,8,15,17.99,31.61,0.0,5.379114
2015,8,16,19.28,32.84,1.48,5.497428
2015,8,17,17.93,23.93,38.77,3.212087
2015,8,18,12.94,24.35,9.2,4.145744
2015,8,19,11.6,22.92,0.09,3.950651
2015,8,20,11.46,27.85,0.11,5.050083
2015,8,21,16.28,28.45,0.05,4.639934
2015,8,22,16.01,31.12,2.53,5.293673
2015,8,23,11.36,23.89,0.0,4.103965
2015,8,24,9.66,27.31,0.0,4.959038
2015,8,25,11.72,26.73,0.0,4.637844
2015,8,26,12.63,28.76,0.05,4.9675
2015,8,27,16.67,29.96,12.5,4.785391
2015,8,28,17.23,27.87,2.64,4.175033
2015,8,29,15.35,24.74,0.02,3.65452
2015,8,30,14.55,26.83,0.0,4.222132
2015,8,31,16.33,30.73,0.0,4.876177
2015,9,1,19.69,32.04,0.0,4.738053
2015,9,2,22.46,34.21,0.01,4.848805
2015,9,3,20.96,35.2,0.0,5.270696
2015,9,4,21.86,34.43,2.53,4.92325
2015,9,5,22.55,34.39,0.16,4.776719
2015,9,6,21.88,36.88,3.57,5.441496
2015,9,7,18.4,30.87,12.66,4.428785
2015,9,8,16.91,25.17,3.72,3.273866
2015,9,9,14.62,28.57,16.41,4.281901
2015,9,10,15.24,27.46,4.85,3.951343
2015,9,11,10.49,21.26,0.22,3.165295
2015,9,12,9.47,21.76,0.36,3.328051
2015,9,13,10.11,26.9,0.34,4.191706
2015,9,14,17.01,29.85,0.16,4.128329
2015,9,15,18.86,31.61,0.0,4.257826
2015,9,16,19.68,30.82,0.95,3.947413
2015,9,17,17.64,31.14,0.08,4.221947
2015,9,18,11.72,20.02,6.03,2.618859
2015,9,19,7.73,21.81,0.0,3.270369
2015,9,20,10.95,25.89,0.0,3.712821
2015,9,21,14.37,27.98,0.01,3.778793
2015,9,22,17.11,25.97,5.14,3.049315
2015,9,23,19.26,24.75,19.09,2.406269
2015,9,24,17.67,24.79,11.97,2.661858
2015,9,25,15.73,24.11,3.25,2.764542
2015,9,26,11.77,25.9,0.0,3.453327
2015,9,27,13.03,27.3,0.0,3.561764
2015,9,28,14.02,29.76,5.22,3.872681
2015,9,29,11.06,21.34,3.45,2.654741
2015,9,30,7.94,20.61,0.03,2.752838
2015,10,1,8.59,18.67,0.0,2.381996
2015,10,2,6.1,17.8,0.0,2.404636
2015,10,3,5.32,16.75,0.0,2.280231
2015,10,4,6.86,18.21,0.0,2.365966
2015,10,5,8.95,17.14,0.0,2.022504
2015,10,6,8.67,23.78,0.0,2.998856
2015,10,7,11.98,26.01,0.0,3.09224
2015,10,8,12.02,26.03,0.37,3.059965
2015,10,9,7.1,18.2,0.0,2.228294
2015,10,10,7.9,25.74,0.0,3.177524
2015,10,11,12.77,31.73,0.0,3.748862
2015,10,12,10.6,22.42,0.0,2.508389
2015,10,13,6.86,26.33,0.0,3.192325
2015,10,14,7.5,22.88,0.0,2.691721
2015,10,15,6.67,20.61,0.0,2.415479
2015,10,16,2.59,15.81,0.0,1.997879
2015,10,17,2.24,16.65,0.0,2.081571
2015,10,18,5.19,24.21,0.0,2.821162
2015,10,19,14.16,27.1,0.0,2.721009
2015,10,20,14.17,26.94,0.29,2.667787
2015,10,21,12.01,20.9,1.23,1.965803
2015,10,22,10.26,15.71,3.4,1.367811
2015,10,23,9.67,22.82,7.06,2.323395
2015,10,24,6.34,17.54,0.0,1.85213
2015,10,25,3.49,19.16,0.0,2.121464
2015,10,26,3.75,15.89,0.0,1.750989
2015,10,27,5.34,13.28,0.11,1.374387
2015,10,28,2.24,11.58,0.02,1.343509
2015,10,29,-0.31,11.78,0.0,1.439647
2015,10,30,1.34,13.63,6.82,1.542103
2015,10,31,4.64,18.12,0.49,1.843167
2015,11,1,5.26,23.98,0.0,2.386589
2015,11,2,8.07,23.81,0.0,2.252456
2015,11,3,8.22,23.98,0.0,2.239787
2015,11,4,12.04,23.22,0.33,1.950146
2015,11,5,5.36,17.67,0.33,1.674823
2015,11,6,2.43,13.38,0.0,1.370193
2015,11,7,-0.03,13.96,0.0,1.476205
2015,11,8,1.44,16.04,0.0,1.599033
2015,11,9,2.38,17.54,0.0,1.686444
2015,11,10,4.22,16.26,0.0,1.502317
2015,11,11,2.41,11.93,11.69,1.177399
2015,11,12,1.79,12.04,0.0,1.196953
2015,11,13,-2.09,14.92,0.02,1.495596
2015,11,14,1.26,18.28,0.0,1.686461
2015,11,15,4.42,15.39,0.49,1.347304
2015,11,16,9.92,18.4,8.68,1.353377
2015,11,17,4.15,13.62,21.27,1.182867
2015,11,18,2.02,9.97,2.2,0.957449
2015,11,19,-2.77,7.43,0.0,0.909116
2015,11,20,-2.98,9.79,1.46,1.061984
2015,11,21,-6.32,1.94,0.0,0.623261
2015,11,22,-4.91,9.99,0.0,1.081437
2015,11,23,-1.23,13.85,0.0,1.278868
2015,11,24,0.41,13.76,0.0,1.231888
2015,11,25,2.94,14.15,1.05,1.185651
2015,11,26,-4.54,2.59,7.71,0.599266
2015,11,27,-6.73,-3.09,0.02,0.325606
2015,11,28,-5.24,-0.55,0.08,0.42431
2015,11,29,-2.86,0.52,1.03,0.39912
2015,11,30,-4.95,0.93,5.66,0.496508
2015,12,1,-5.9,0.15,0.09,0.473006
2015,12,2,-5.79,3.95,0.01,0.674633
2015,12,3,-6.53,7.5,0.08,0.871973
2015,12,4,-3.96,8.44,0.0,0.893467
2015,12,5,1.03,6.96,0.02,0.668457
2015,12,6,-1.19,10.52,0.0,0.963442
2015,12,7,-0.55,12.64,0.0,1.080304
2015,12,8,2.86,13.5,0.01,1.052588
2015,12,9,1.55,14.74,0.0,1.165697
2015,12,10,4.17,15.03,0.0,1.112954
2015,12,11,1.9,11.23,0.0,0.914248
2015,12,12,1.24,5.85,9.78,0.561297
2015,12,13,0.81,3.54,26.81,0.403135
2015,12,14,-2.37,0.99,14.85,0.382196
2015,12,15,-3.72,3.63,0.93,0.585414
2015,12,16,-8.8,0.5,0.06,0.505424
2015,12,17,-10.45,-1.34,0.0,0.435716
2015,12,18,-11.1,-0.36,0.0,0.479193
2015,12,19,-9.47,3.98,0.0,0.668468
2015,12,20,-2.54,5.98,0.0,0.68965
2015,12,21,-5.14,-0.77,0.01,0.375659
2015,12,22,-4.52,6.18,0.1,0.738029
2015,12,23,-4.02,3.1,12.77,0.560798
2015,12,24,-6.36,1.26,3.44,0.510818
2015,12,25,-5.51,0.48,0.82,0.454622
2015,12,26,-5.66,0.55,1.37,0.462539
2015,12,27,-10.91,-6.32,0.05,0.240112
2015,12,28,-11.85,-6.04,1.77,0.261101
2015,12,29,-11.83,-2.77,0.07,0.387735
2015,12,30,-8.89,-2.57,0.2,0.373459
2015,12,31,-11.6,-0.27,0.0,0.493288
