Year,Month,Day,MinTemp,MaxTemp,Precipitation,ReferenceET
2022,3,20,4.07,7.52,0.02,1.2657734164006962
2022,3,21,2.57,10.38,0.36,1.9735637798394459
2022,3,22,4.17,8.77,0.01,1.525165509755063
2022,3,23,4.67,9.05,0.04,1.522866301994552
2022,3,24,4.3,11.98,0.0,2.1360268726880274
2022,3,25,6.57,14.54,62.08,2.3949706371041173
2022,3,26,6.05,12.16,8.02,2.0032755359286605
2022,3,27,5.33,11.61,0.0,1.9963323996499458
2022,3,28,4.9,11.57,0.0,2.052481485790353
2022,3,29,4.76,14.76,0.0,2.677709369746013
2022,3,30,6.96,14.8,0.63,2.483169506761267
2022,3,31,6.24,11.18,0.04,1.833524291627114
2022,4,1,5.53,12.44,0.0,2.191008893120543
2022,4,2,4.65,10.12,0.0,1.8443890274910104
2022,4,3,4.3,11.7,0.0,2.2111335230959743
2022,4,4,4.61,13.39,0.0,2.5169981442811085
2022,4,5,5.85,11.95,0.0,2.10260327728285
2022,4,6,6.72,13.47,0.06,2.3243340705284283
2022,4,7,6.65,12.66,0.65,2.1710854241935387
2022,4,8,6.9,17.33,0.0,3.134051334125402
2022,4,9,10.36,17.13,0.0,2.6774127300475787
2022,4,10,9.67,16.42,0.01,2.628460533765264
2022,4,11,12.54,20.86,0.28,3.2815481216331337
2022,4,12,11.64,18.46,0.61,2.843922423513219
2022,4,13,10.87,17.4,9.34,2.7193486431584777
2022,4,14,10.59,15.85,0.84,2.3827933179200356
2022,4,15,9.1,14.38,0.0,2.284802876234804
2022,4,16,7.96,14.61,0.0,2.5370564620598453
2022,4,17,7.67,15.39,0.0,2.7698703319833733
2022,4,18,9.15,16.31,0.0,2.789781631389913
2022,4,19,9.42,16.26,0.0,2.749234177473963
2022,4,20,9.41,16.77,0.0,2.888150413090744
2022,4,21,10.66,15.8,2.18,2.435312138601305
2022,4,22,10.49,17.57,0.48,2.9446475145922513
2022,4,23,11.96,19.3,0.71,3.162378605699799
2022,4,24,13.31,19.21,0.06,2.9007506528523224
2022,4,25,12.46,20.82,38.95,3.5057217314599294
2022,4,26,12.3,16.02,87.23,2.178824092824783
2022,4,27,11.16,17.42,0.0,2.8490179726339284
2022,4,28,11.05,19.86,5.89,3.515923780415884
2022,4,29,11.71,15.52,33.55,2.19236298960603
2022,4,30,11.21,14.82,0.15,2.1009196312453042
2022,5,1,9.62,15.62,0.0,2.6833166178916934
2022,5,2,9.89,16.72,0.0,2.9375414332720147
2022,5,3,9.69,16.73,0.0,2.983328765328263
2022,5,4,9.59,18.88,0.0,3.5520468260484
2022,5,5,10.17,21.0,0.0,4.00966942641049
2022,5,6,13.03,23.31,0.0,4.222220318920469
2022,5,7,11.73,17.38,0.01,2.8241959231891047
2022,5,8,11.03,19.04,0.01,3.4227282597239066
2022,5,9,13.13,18.29,0.01,2.8117280241574565
2022,5,10,12.33,19.36,0.05,3.3043979593387025
2022,5,11,13.98,18.03,0.01,2.526901080016636
2022,5,12,14.12,19.9,0.01,3.1167299810078
2022,5,13,13.44,16.78,0.14,2.2456904582646353
2022,5,14,11.9,17.72,0.0,2.9447266778870076
2022,5,15,12.65,17.0,0.0,2.5531623580682736
2022,5,16,12.35,18.44,0.0,3.0809321230382856
2022,5,17,11.87,20.23,0.0,3.689328862254447
2022,5,18,13.28,20.21,0.0,3.4354973025600963
2022,5,19,14.2,18.98,0.0,2.84645239256836
2022,5,20,14.11,21.32,0.01,3.6176394694841885
2022,5,21,14.26,20.21,0.0,3.2483495582297923
2022,5,22,13.73,20.39,0.0,3.426032813334252
2022,5,23,14.99,20.14,0.0,3.061949070799535
2022,5,24,14.64,22.16,0.0,3.7940310893287754
2022,5,25,15.22,22.66,0.51,3.8365512726442703
2022,5,26,14.63,20.39,0.93,3.2495697013092815
2022,5,27,14.44,20.66,0.0,3.385889379204101
2022,5,28,15.7,21.0,0.16,3.2009258715213273
2022,5,29,15.77,22.33,1.14,3.6352158351808996
2022,5,30,15.72,20.09,3.89,2.878673084768736
2022,5,31,14.7,22.9,0.0,4.047277647539131
2022,6,1,15.8,22.46,0.0,3.680369382804704
2022,6,2,15.05,22.07,0.0,3.724694016977411
2022,6,3,17.08,24.07,0.0,3.9271664255289966
2022,6,4,16.33,22.79,0.1,3.679431909357365
2022,6,5,17.15,19.52,26.76,2.157727102696205
2022,6,6,16.32,20.86,0.85,3.0103181586501617
2022,6,7,16.66,21.13,10.72,3.0146913080451725
2022,6,8,16.07,21.5,0.66,3.3154061871403817
2022,6,9,15.67,23.08,0.0,3.9383776698276294
2022,6,10,16.38,22.45,0.0,3.570797525531234
2022,6,11,17.75,23.96,0.03,3.7538084015174755
2022,6,12,17.83,23.6,0.01,3.6072688136912303
2022,6,13,17.76,22.02,0.67,3.03461864770264
2022,6,14,17.11,20.47,13.09,2.617521340765753
2022,6,15,16.89,22.0,1.68,3.2869584173313116
2022,6,16,17.23,22.07,0.18,3.2175148778795246
2022,6,17,18.6,23.41,0.37,3.3243697371137872
2022,6,18,19.67,23.59,0.24,3.0499642939493135
2022,6,19,19.64,26.17,1.24,4.064227558001299
2022,6,20,20.24,26.88,3.66,4.16447132588295
2022,6,21,20.01,25.49,0.01,3.709121319638391
2022,6,22,20.06,26.06,0.06,3.910492577000818
2022,6,23,21.36,24.88,53.68,2.999197151380543
2022,6,24,21.71,24.35,98.65,2.591152621462321
2022,6,25,21.44,25.97,0.28,3.449433501631741
2022,6,26,22.13,26.21,0.22,3.309229771455252
2022,6,27,23.22,26.12,1.14,2.8220957017767376
2022,6,28,23.75,26.34,0.47,2.6893422698844374
2022,6,29,23.56,25.89,6.05,2.530444609824076
2022,6,30,22.82,26.4,6.05,3.1263365762653637
2022,7,1,22.25,28.03,0.17,4.019537982170536
2022,7,2,21.36,29.78,0.0,4.896577754748106
2022,7,3,22.43,29.54,1.02,4.5391764037821805
2022,7,4,23.22,28.88,2.94,4.052631078626572
2022,7,5,23.67,29.55,1.35,4.179685360330867
2022,7,6,24.21,28.86,0.07,3.7071033223316485
2022,7,7,25.21,28.39,24.03,3.0808433424625528
2022,7,8,23.29,26.97,33.36,3.186676123242042
2022,7,9,22.97,26.51,0.0,3.093543971096249
2022,7,10,23.47,28.57,1.65,3.8202402399328097
2022,7,11,24.2,27.69,31.85,3.150810158715235
2022,7,12,24.04,28.02,0.09,3.366772000222265
2022,7,13,23.68,27.94,6.06,3.4608497071864224
2022,7,14,24.46,27.33,22.07,2.8420197762664587
2022,7,15,23.45,27.37,0.37,3.279559258909406
2022,7,16,23.05,27.33,0.47,3.4039435255248223
2022,7,17,23.53,27.79,0.96,3.4273877819678216
2022,7,18,23.51,26.89,110.01,3.015379083592172
2022,7,19,23.43,26.75,0.23,2.975480287784707
2022,7,20,23.15,29.17,2.13,4.098973218384975
2022,7,21,22.9,25.63,3.4,2.6362015196293043
2022,7,22,22.41,26.0,0.88,3.0126709596343746
2022,7,23,22.13,27.11,13.33,3.575901614390334
2022,7,24,23.43,25.96,5.73,2.54779493805003
2022,7,25,23.01,26.57,0.01,3.0222775561620234
2022,7,26,23.15,28.1,0.0,3.6253371969414743
2022,7,27,22.64,27.99,0.0,3.733225605143322
2022,7,28,23.76,28.83,0.03,3.7077778760756437
2022,7,29,24.47,29.32,0.11,3.666568673013717
2022,7,30,25.07,29.24,9.82,3.4107793160274484
2022,7,31,25.9,28.13,13.65,2.4798687266192756
2022,8,1,25.76,29.51,13.44,3.2603109737635423
2022,8,2,25.7,28.23,1.73,2.631263890592923
2022,8,3,25.88,28.27,5.84,2.5565178538773767
2022,8,4,26.09,28.61,0.55,2.633602361625244
2022,8,5,26.09,29.07,0.65,2.869975516544018
2022,8,6,26.09,29.04,0.25,2.845884318806824
2022,8,7,26.18,29.58,0.17,3.066879516482913
2022,8,8,26.54,28.61,0.17,2.369434093629135
2022,8,9,26.29,28.84,0.3,2.6206621595909088
2022,8,10,26.87,28.19,7.32,1.8777389086803735
2022,8,11,26.79,28.22,16.83,1.9466334034686787
2022,8,12,25.8,28.95,2.13,2.870752120841269
2022,8,13,25.21,29.25,1.17,3.2290264257983625
2022,8,14,26.61,29.13,0.49,2.5769807667542217
2022,8,15,26.45,28.9,0.56,2.520580212909429
2022,8,16,24.03,27.29,30.37,2.768036852983412
2022,8,17,23.59,27.25,3.18,2.9052978857029625
2022,8,18,23.23,27.66,0.0,3.1853586710303476
2022,8,19,22.86,28.55,5.32,3.616879593817129
2022,8,20,24.38,27.92,15.97,2.869988417759744
2022,8,21,24.33,28.84,0.0,3.2575231336252735
2022,8,22,23.63,28.09,0.02,3.1726329034672744
2022,8,23,24.71,28.29,6.55,2.8713200903058747
2022,8,24,23.46,27.22,2.75,2.8525941871359963
2022,8,25,22.99,26.83,0.05,2.840876345005552
2022,8,26,22.52,26.27,0.1,2.760491805650185
2022,8,27,20.99,24.64,0.09,2.6088956954107445
2022,8,28,19.75,25.24,0.0,3.158902956487862
2022,8,29,20.25,24.88,0.1,2.89154873173997
2022,8,30,22.59,27.05,6.76,2.9813495534863392
2022,8,31,21.94,25.2,1.97,2.461410392835894
2022,9,1,21.31,25.53,0.02,2.7903194218489644
2022,9,2,19.66,25.53,0.84,3.2081500510278413
2022,9,3,21.8,26.46,0.91,2.9512408420244696
2022,9,4,22.79,27.96,4.4,3.183491644322088
2022,9,5,23.66,26.23,58.66,2.2099254615117823
2022,9,6,19.99,24.1,11.22,2.5904813355483225
2022,9,7,19.6,24.63,0.0,2.8544743524339924
2022,9,8,18.54,24.97,0.0,3.1797537751258735
2022,9,9,18.96,25.42,0.0,3.203282143846689
2022,9,10,19.85,23.93,0.01,2.511539268912755
2022,9,11,19.58,25.34,0.04,3.008676343815643
2022,9,12,21.17,23.85,1.6,2.0421742761211523
2022,9,13,21.05,25.06,1.41,2.516012153804815
2022,9,14,20.58,25.77,0.02,2.852603466592067
2022,9,15,21.54,27.19,0.02,3.043122083721607
2022,9,16,21.98,27.24,0.07,2.934063437728828
2022,9,17,22.49,27.97,0.05,3.0185370668950107
2022,9,18,23.22,27.28,0.0,2.582016691323973
2022,9,19,20.45,24.92,0.0,2.5305823218840215
2022,9,20,17.6,22.84,0.01,2.555418314958546
2022,9,21,16.44,22.48,0.0,2.6700509791724043
2022,9,22,15.03,22.7,0.0,2.939979074016403
2022,9,23,17.32,22.45,0.0,2.453701495910033
2022,9,24,16.96,20.99,0.0,2.1069916683217063
2022,9,25,16.42,22.23,0.0,2.5353568922209493
2022,9,26,17.96,22.02,0.0,2.1414887016219537
2022,9,27,17.81,23.21,0.0,2.4850839874221347
2022,9,28,17.74,23.04,0.0,2.435797568516118
2022,9,29,17.01,22.22,0.0,2.3480414123701716
2022,9,30,15.69,24.18,0.0,2.999808160056116
2022,10,1,16.5,24.94,0.0,3.0295225040506955
2022,10,2,17.24,24.34,0.02,2.7619129416472923
2022,10,3,21.96,25.29,2.37,2.0144138793284596
2022,10,4,16.2,23.15,19.9,2.6117140078684806
2022,10,5,15.65,18.25,0.02,1.4693688968179421
2022,10,6,15.85,19.3,0.13,1.709087438621243
2022,10,7,14.76,17.48,0.06,1.4432433071311805
2022,10,8,13.23,20.12,0.05,2.3154057258460234
2022,10,9,15.18,19.7,6.7,1.901105750500842
2022,10,10,14.51,15.3,0.29,0.7314620772333983
2022,10,11,12.46,16.61,0.0,1.643614956566645
2022,10,12,11.0,18.52,0.0,2.20908673497691
2022,10,13,12.84,19.44,0.0,2.138936725267703
2022,10,14,13.45,19.64,0.0,2.0782475589779468
2022,10,15,14.48,20.66,0.0,2.1201809387618713
2022,10,16,14.85,20.14,0.0,1.9405375731626524
2022,10,17,11.76,16.38,0.0,1.6233234754688501
2022,10,18,10.84,14.01,0.0,1.264165512918942
2022,10,19,10.2,15.25,0.0,1.597356309805077
2022,10,20,8.47,17.4,0.0,2.1200192683584063
2022,10,21,12.39,18.17,0.05,1.819618101588499
2022,10,22,14.35,19.09,0.01,1.7044015346939259
2022,10,23,12.94,16.29,0.01,1.3336269062572306
2022,10,24,10.06,14.46,0.0,1.4048493116718033
2022,10,25,8.27,16.33,0.0,1.8870928557809143
2022,10,26,9.32,16.88,0.0,1.8596087931488832
2022,10,27,11.84,17.11,0.0,1.6073732434472863
2022,10,28,11.51,16.67,0.0,1.5576483813896178
2022,10,29,10.78,18.11,0.0,1.8606007614610158
2022,10,30,11.3,18.54,0.0,1.8598420891701615
2022,10,31,11.72,17.91,0.0,1.699099575160354
2022,11,1,12.09,17.61,0.0,1.60623412499688
2022,11,2,10.37,16.06,0.0,1.5355244780125592
2022,11,3,8.91,16.29,0.0,1.6990866082089588
2022,11,4,9.33,11.46,0.0,0.8392184152554836
2022,11,5,8.88,13.61,0.0,1.2771181461424752
2022,11,6,9.7,15.15,0.0,1.414258045003457
2022,11,7,8.49,15.69,0.0,1.5937217933563903
2022,11,8,10.95,16.72,0.0,1.497117845532842
2022,11,9,9.14,17.09,0.0,1.702781780588486
2022,11,10,11.2,18.76,0.16,1.7458641412430784
2022,11,11,12.17,19.02,0.0,1.6789304291380212
2022,11,12,13.33,19.9,9.22,1.6804873397016962
2022,11,13,11.34,16.73,10.54,1.3964931881490859
2022,11,14,9.58,13.29,0.23,1.0553656858683302
2022,11,15,8.9,14.13,0.0,1.2464305954432713
2022,11,16,10.57,14.23,0.02,1.0656951549569154
2022,11,17,8.77,15.58,0.0,1.43160339822944
2022,11,18,7.75,17.27,0.0,1.6984305639187132
2022,11,19,9.21,17.65,0.05,1.63527797969413
2022,11,20,11.03,16.61,0.32,1.3362464542808734
2022,11,21,10.99,15.61,0.0,1.187148550073014
2022,11,22,11.35,14.48,1.65,0.9581245744349933
2022,11,23,10.46,14.43,0.73,1.0550811990888835
2022,11,24,9.74,13.96,0.0,1.0590598255401709
2022,11,25,7.96,15.67,0.0,1.4201964277492842
2022,11,26,7.08,13.77,0.03,1.2525538434531391
2022,11,27,4.53,14.27,0.0,1.4471389666142371
2022,11,28,11.99,18.1,13.27,1.375432515237095
2022,11,29,5.86,16.09,1.74,1.5497717298892324
2022,11,30,3.07,5.66,0.17,0.5971417750699787
2022,12,1,0.1,4.28,0.92,0.680281304450164
2022,12,2,0.99,6.4,0.34,0.8276302211939113
2022,12,3,5.74,10.55,0.03,0.9369714410070238
2022,12,4,2.9,7.77,0.01,0.83641825542041
2022,12,5,1.76,4.53,0.0,0.568317267813382
2022,12,6,2.21,9.22,0.03,1.0102980790159912
2022,12,7,5.65,10.05,0.0,0.8692207673115327
2022,12,8,5.98,10.85,0.0,0.9306780934390206
2022,12,9,5.6,11.04,0.0,0.9761720233610233
2022,12,10,3.53,8.71,0.01,0.8690605236557014
2022,12,11,2.69,8.06,0.0,0.8542883200267201
2022,12,12,2.27,7.37,0.22,0.8099419769883356
2022,12,13,4.25,8.48,0.15,0.7856306152362563
2022,12,14,0.75,3.8,1.12,0.5526626099083527
2022,12,15,0.77,7.29,0.31,0.8764651745402043
2022,12,16,1.3,3.98,0.05,0.5249506607130757
2022,12,17,0.38,3.2,2.28,0.5150553559907279
2022,12,18,0.07,1.7,1.41,0.37283715272284496
2022,12,19,0.82,3.41,0.45,0.5001650524625723
2022,12,20,1.43,6.36,0.02,0.750812332010607
2022,12,21,4.24,8.26,3.0,0.7508555722894259
2022,12,22,-0.63,3.92,3.2,0.6454124659029914
2022,12,23,-0.79,1.19,2.07,0.3939489656673634
2022,12,24,-0.68,1.58,0.41,0.42665723723301374
2022,12,25,0.06,5.27,0.0,0.7265005099557615
2022,12,26,1.77,5.41,0.01,0.6349304888481011
2022,12,27,1.79,6.12,0.0,0.7047630103970507
2022,12,28,2.54,5.97,0.0,0.6364807123221382
2022,12,29,2.38,5.74,0.0,0.6251112036364671
2022,12,30,2.43,5.6,0.0,0.6067970687440417
2022,12,31,2.06,5.71,0.0,0.6483354270781462
